0 , 1440 , 0 , 2560
0 , 1440 , 0 , 2392    
0 , 0 , 0 , 0
0 , 1440 , 0 , 2392    
0 , 1440 , 0 , 2392    
0 , 1440 , 0 , 2392    
0 , 1440 , 0 , 2392    
0 , 1440 , 2214 , 2392 
0 , 1440 , 2214 , 2217 
0 , 1440 , 2217 , 2392 
1 , 1439 , 2217 , 2392 
1 , 1 , 2217 , 2217    
1 , 1 , 2217 , 2217    
1 , 1 , 2217 , 2217    
1 , 1 , 2217 , 2217    
1 , 1 , 2217 , 2217    
720 , 720 , 2392 , 2392
720 , 720 , 2392 , 2392
720 , 720 , 2392 , 2392
1 , 1439 , 2217 , 2392
